origin,target,origin_x,origin_y,target_x,target_y,d_graph_m,d_L1_m,d_L1_25_m,d_L1_5_m,d_L1_54_m,d_L1_75_m,d_L2_m,d_L3_m,d_L5_m,d_L10_m,d_Linf_m,tortuosity_dG_dL2
1037554109,1606449575,284314.4177227721,7473694.928410212,285964.47312512924,7478383.478143804,6687.408683058063,6338.6051359493285,5680.322590806649,5320.308694003082,5278.50640433283,5105.570244485836,4970.430709225853,4755.706758592158,4693.601376743713,4688.563399321796,4688.549733592197,1.3454384688725758
2449846950,5430425008,287497.3730066526,7476149.437938765,286922.5361325146,7474723.656731393,2206.619593967975,2000.618081509485,1781.743053645653,1659.7613898785262,1645.4057417966098,1585.3430877520702,1537.2994123340018,1456.2708786195997,1428.8060224139751,1425.7973862360511,1425.7812073715031,1.4353870015586485
1620569295,993367572,285262.23663734336,7479552.9812558405,287200.7952797854,7476090.24830518,4448.250546176914,5401.291593102447,4749.26091004427,4372.362573658912,4326.821086418939,4131.919448694329,3968.441646008674,3654.4472952173073,3500.00637206714,3463.7787013310076,3462.7329506604,1.1209061246121172
1407117004,1620436969,284031.00295585394,7475424.177725976,285829.17897919007,7471702.0451039225,6034.605240111249,5520.308645389974,4879.54679907388,4514.566888626109,4470.933618002319,4285.917022220701,4133.728131730288,3857.073047193681,3741.519133261694,3722.390289849574,3722.1326220538467,1.4598457004924743
1003137806,2662558444,286423.1589962096,7473164.828497323,286112.48190530663,7471708.399993061,3391.5248628267473,1767.105595165107,1623.021024959984,1550.5823002207962,1542.6534353917593,1511.3767339758392,1489.1958376382663,1461.1255870824148,1456.5571344049843,1456.4285326733302,1456.4285042621195,2.2774203211616597
862286125,5421515139,287339.6475800858,7474927.683388354,287597.27075126534,7471572.061985608,5137.163677589032,3613.244573925622,3463.6769638456694,3403.0424987531396,3397.31093731103,3377.0413330765464,3365.496203666866,3356.12748615749,3355.623192784348,3355.6214027484552,3355.6214027460665,1.5264208802232049
1039424860,998956896,288527.0789486212,7471062.638781596,288124.5490251491,7471514.198946545,790.8747160881928,854.0900884210132,743.8349892074847,678.4502498199301,670.3999054446424,635.3704299485229,604.9272037684746,539.8103473617914,493.74251843709106,464.1609223686254,451.5601649489254,1.3073882463234145
916096344,905155842,286321.1789566522,7473494.838570487,286768.85784356156,7473653.5459265495,826.6229488181074,606.3862429721048,543.2248674657754,508.64526125769726,504.62708324035475,487.9934229820257,474.9783265085324,454.2312169055124,448.1791267294208,447.6802905790781,447.6788869093871,1.7403382484721819
999517562,1407112884,285895.4479480008,7478939.4696432,284530.19715910614,7474846.494572666,7050.966217970009,5458.225859428931,4903.845095651511,4603.061786109229,4568.334056370453,4425.337331478488,4314.667385163371,4142.994785044982,4096.349649877954,4092.9820491475843,4092.975070534274,1.6341853469900856
5421515212,1040637761,287066.3401684285,7471444.735801715,287520.18883103854,7471831.899321739,708.0221105021877,841.0121826332761,732.7193560778428,668.5609987525983,660.6673420136344,626.3418341002238,596.5519254764886,533.1147090240634,488.9794300390728,462.3567026913499,453.84866261004936,1.186857472527079
1040638286,7071369646,288019.58970631054,7469815.33240975,287641.02672624105,7472121.442676809,2721.2304337702953,2684.673247128434,2496.9470794958634,2407.2620201962836,2397.7846373189004,2361.402479280029,2336.9755013079994,2309.5056890058754,2306.1652438922097,2306.1102703358292,2306.110267058946,1.1644240310808691
8276819620,915415302,286659.41445294867,7476127.159529805,288563.4607024408,7473550.022286743,3561.134209704354,4481.18349255441,3912.1219583896373,3576.7788596106607,3535.6825798313766,3357.6034476980153,3204.220418414386,2885.2730488896104,2681.7575243835145,2589.362224664763,2577.1372430622578,1.1113886514294753
888742711,7182370453,287192.8544715572,7474430.137079221,284736.5128469758,7474633.299647387,3380.5146975392636,2659.504192747292,2543.122759063415,2495.1408244053123,2490.553428108689,2474.1978746317013,2464.7290329273164,2456.8048052248796,2456.3435260655797,2456.3416245850526,2456.3416245813714,1.3715563262239356
862286125,1783087932,287339.6475800858,7474927.683388354,284444.54530410364,7481014.499574245,7105.360303634345,8981.918461872847,7944.168253450546,7354.07893313113,7283.62161639773,6985.1834516106,6740.248398183705,6297.740924430265,6116.165681631493,6087.176774204368,6086.816185890697,1.0541689094943485
3343375955,2662608399,288438.7066427,7471297.918855799,285875.4792320841,7471723.890828627,3721.667282381598,2989.199383443687,2778.5916262582277,2677.7256423340555,2667.0486124462923,2626.0080444856217,2598.381588636941,2567.1428842464998,2563.2923883479048,2563.2274147342646,2563.2274106158875,1.4323020524225274
913720992,1039424802,287743.6995258435,7474500.326581109,289041.6672383285,7470913.316610383,4356.15527358353,4884.977683211444,4371.966107883496,4090.2714281023955,4057.4693638444087,3921.4438765292516,3814.62458346093,3642.7887966954863,3591.449572990733,3587.0237757806763,3587.0099707264453,1.1419617260556951
2662558429,1416726659,285891.1419279727,7471846.802824523,284505.1023454723,7474961.9276640145,5239.218747264272,4501.16442199162,3991.829827092933,3704.435555438097,3670.3108339783143,3526.454809883896,3409.561333936237,3204.028410761066,3125.9142554162486,3115.219554282436,3115.124839491211,1.5366254582714163
5421514820,998932320,287655.9846956087,7471259.550182022,287905.87494276045,7472234.076124754,1246.449984630807,1224.41618988337,1114.36106630615,1057.1581870586642,1050.7502326976246,1025.0046637773726,1006.0546449763835,979.9724102087283,974.7419211759948,974.5260625027886,974.5259427316487,1.2389485907697058
1416726659,1040638125,284505.1023454723,7474961.9276640145,288128.22383427486,7470968.774894206,6107.239649411838,7616.2742586112,6632.308592245262,6048.608114437372,5976.725170005854,5663.877692256776,5391.871508637173,4809.250748177944,4394.883476185916,4123.307542964251,3993.1527698086575,1.1326752945853265
1013918947,1040638235,285206.7687673869,7474570.042482992,287732.4494544945,7470779.270988064,5413.433921188779,6316.4521820354275,5526.468664198165,5063.6498337117355,5007.174293649548,4763.383644875653,4555.1082819166495,4132.7276958336315,3885.464264469335,3797.256202871095,3790.771494927816,1.188431445785735
1037596122,1611173477,284937.7571363029,7474046.353094746,285896.05219576845,7471857.484186243,4319.676350404905,3147.163967968663,2792.922474198744,2593.4298519775853,2569.7756888756353,2470.178656559756,2389.451091696091,2248.458101939015,2195.865249073497,2188.925527760181,2188.868908503093,1.8078111602354214
5219584378,2662608424,286959.6465385822,7475806.381148066,286031.8467011044,7471704.26934646,5730.958560822633,5029.911639084399,4606.452789245846,4391.237476406103,4367.5029111729245,4273.3220068261935,4205.726307227325,4117.871908797663,4102.5972786399925,4102.111945312776,4102.111801606603,1.3626560889077053
5212088923,1037964857,286723.0953544093,7473430.396751592,286812.9010291049,7471705.5883713085,1971.5419356869122,1814.6140549789998,1759.0428512590822,1738.4428324222824,1736.609584441235,1730.3951513118293,1727.144755920426,1724.889530175243,1724.8085122869063,1724.8083802834412,1724.8083802834153,1.1415035878890434
994679487,1611173475,285765.32804583065,7474602.540831266,285856.8023963636,7471874.973561862,4506.773299405085,2819.041619937343,2758.8388697226983,2738.72373016546,2737.054818461422,2731.6613824303204,2729.1007247684533,2727.601563578516,2727.567292547693,2727.5672694044206,2727.5672694044188,1.6513766818875677
1643070549,1620569093,284672.4898720488,7473813.220688726,285063.9229218843,7479860.54477703,8156.32398761811,6438.757138139801,6204.7655272639495,6113.534820066997,6105.134993610514,6075.977046394075,6059.979245961903,6047.870708252658,6047.32546254967,6047.324088305088,6047.324088304304,1.3459326602567354
1037596072,1037596109,284088.89565272233,7474698.569397427,284324.26899472973,7474287.478310586,658.7953228991563,646.464428848587,568.0144615526858,522.5775267297829,517.079347777357,493.51937908699074,473.70506837905094,435.35141801692725,416.02997353196866,411.246465513716,411.09108684118837,1.3907288878150639
8983178635,1643070538,286016.0452820809,7475679.353272025,284858.71851481154,7473409.843550382,3619.34482422196,3426.8364889117074,3022.9177241277694,2791.5224888414323,2763.744198057981,2645.5344311857143,2547.563467878141,2365.6945644872585,2284.9506102059063,2269.779457860533,2269.50972164236,1.4207084023058718
994679415,1102452162,285730.8392247845,7474271.246231757,288097.2395950508,7475625.608085636,3702.746661493676,3720.7622241452336,3269.280178322758,3007.7981834360867,2976.1578734241175,2840.5805568307173,2726.5631743348326,2505.8948558880143,2394.7753687735044,2367.2912462527675,2366.4003702662885,1.358027092989324
4231994879,1013888162,288818.81128344196,7472420.725606902,285253.71354145225,7474723.085051139,6005.526261946381,5867.457186227024,5137.620851099107,4710.929219898878,4658.941525879975,4434.8262969114185,4243.911040586134,3860.092633537092,3641.8195846810095,3569.571111692655,3565.09774198971,1.41509240050351
1102452333,998967615,287415.2306855865,7475243.430012038,288965.0440145383,7471610.405149594,5575.574920127801,5182.8381913958,4604.511491620848,4279.864131549228,4241.458602316457,4080.066170233136,3949.783665687657,3724.7032498868302,3643.2322143716624,3633.097362707772,3633.0248624440283,1.4116152660621968
8266668592,1620569117,288467.6831292015,7471324.653929396,285359.70687735814,7479728.003332082,10090.809492843391,11511.325654529966,10291.993438759873,9620.37738271307,9541.99759941812,9216.367330809975,8959.676197589697,8542.73670088022,8414.948118282917,8403.389646188447,8403.349402686581,1.1262471176757467
1040539261,8456517231,287478.8995326919,7470595.088830238,285455.4931234354,7480156.964469455,10437.526149293853,11585.282048473484,10644.845664792909,10172.749195498927,10121.129057349988,9917.671018994244,9773.619556585541,9591.983172786766,9562.686972958458,9561.875811381382,9561.875639216974,1.0679284259904476
913576776,3955759123,287124.9247626881,7475386.0485027805,286988.4697454473,7476330.662091786,1433.7695246039514,1081.0686062463792,1011.3343278704108,978.8799807504176,975.5112824902739,962.7537675183295,954.4185686920245,945.5617957057092,944.6254726556394,944.6135893793177,944.6135890055448,1.5022439542106245
8984955537,1643070552,287076.38578820264,7474886.69071386,284723.3344431004,7473609.624496495,3534.10510822349,3630.1175624669995,3195.20188832429,2944.5198474391664,2914.2921577899024,2785.161946430298,2677.265163599196,2472.2945631259977,2374.8054598178173,2353.5725621284378,2353.051345102256,1.3200429887461713
1080993847,993367392,286533.21466692473,7474382.310105313,287884.200129932,7476300.305338938,2965.616966262199,3268.9806966324686,2856.545710283819,2614.106927643975,2584.450518502908,2456.152223321142,2346.032275452731,2119.508829390021,1980.3217403762424,1923.6847406220782,1917.9952336251736,1.2640989628712174
1040539305,905155880,287940.73034335126,7471472.754940532,286713.60540930886,7473438.615216602,3453.9993337667083,3192.9852101118886,2798.34912876335,2568.189976823791,2540.197547019169,2419.713661682513,2317.4214611883995,2113.8260106389707,2001.7848314866828,1967.6188679336037,1965.860276069492,1.4904493600380568
922094010,3366287705,286615.38511861005,7473876.027488798,288457.52796763007,7475636.2336399555,3043.547606051831,3602.349000177637,3136.229764490774,2859.5560969870976,2825.4685175471463,2677.0542556820747,2547.9042310826185,2270.511104575064,2071.14312540694,1934.909507269635,1842.1428490200196,1.194529829230909
998967624,915414325,288898.9771885889,7471432.640379143,287949.3673524619,7473985.5020110775,3655.7681134256472,3502.4714680614998,3130.6456424207704,2925.6763799043633,2901.742037630676,2802.2585516356635,2723.7586810641883,2595.929529102241,2556.487510373684,2552.8745797543315,2552.861631934531,1.3421776822010227
8266668592,914749190,288467.6831292015,7471324.653929396,286965.7602137205,7476007.847105246,5824.641799092801,6185.116091331467,5567.434102343045,5234.317751790588,5196.020593388878,5038.879244156249,4918.136920255386,4734.128911606441,4686.366477621858,4683.198565934471,4683.193175850436,1.1843187559711825
1606407333,916096453,285844.73241342814,7477642.738894693,285826.9902512835,7473614.669371788,6411.4760106621425,4045.8116850488586,4031.7256784759734,4028.8544854248335,4028.6849535024653,4028.242860862477,4028.1085965583766,4028.0696376414835,4028.0695229055696,4028.069522904234,4028.069522904232,1.5916840018017686
8209614898,1037553880,286180.64033696783,7478088.486154711,285260.69344368856,7473257.853784034,7315.816205223855,5750.579263956111,5310.9788985412415,5094.695792938073,5071.3734678867895,4980.440390991858,4917.449683228611,4841.728253369253,4830.874353378654,4830.632400987248,4830.632370676845,1.4877256863807027
2663237252,1609207380,288298.92335272883,7472815.347678603,289279.2611975034,7472217.024037352,1848.787758889121,1578.661486025434,1384.4205633928937,1271.3286267011815,1257.5912967922995,1198.5284785702565,1148.5005309432638,1049.6174933662764,996.4062080492247,981.0386257107717,980.3378447745927,1.6097404477216142
2663237252,913722921,288298.92335272883,7472815.347678603,286631.0675469008,7473982.2115441365,3516.6397719494535,2834.719671361847,2477.430437631444,2267.487894379496,2241.813812912267,2130.7713869353565,2035.5132693556093,1839.8828810895943,1720.3559228262566,1672.4833102008317,1667.8558058280032,1.727642764550845
1040637934,8269478252,287575.6429194898,7471859.295836434,285388.9455726042,7475001.785105174,5428.636631011805,5329.1866156262695,4658.037259162458,4263.793331340604,4215.591832951312,4007.158687102628,3828.43102210641,3461.867498178406,3238.922764297258,3150.7549091317765,3142.489268740639,1.4179794802793544
1713435249,8278033730,287956.5111483667,7470977.424054666,286813.0030266186,7476691.799347047,6943.315233012106,6857.883414128446,6318.4475600477235,6050.502511195187,6021.418505523396,5907.439349693597,5827.666411752717,5729.598372796088,5714.741979359997,5714.375351220481,5714.37529238034,1.1914400623565975
994680099,1406547884,285585.52843011817,7474935.723172437,284912.7063775932,7480354.801986773,6847.50697814752,6091.900866860116,5736.300340918202,5575.998922539434,5559.717631939243,5499.052904842362,5460.687201290706,5422.533842567548,5419.110790331733,5419.078814806878,5419.078814335167,1.2539643319121119
5212088923,5187326470,286723.0953544093,7473430.396751592,289300.08501279005,7473326.398998097,4183.305276313823,2680.9874118760927,2614.212638715316,2590.8988931412387,2588.9062982304827,2582.33630724976,2579.087286644904,2577.0461151150794,2576.9897135502456,2576.9896583807463,2576.989658380742,1.6220099637479979
913720952,1040539328,288098.6318377189,7474418.495286586,287254.1897079481,7471539.638715424,4566.355815924544,3723.298700932879,3366.1156880984686,3176.203200500867,3154.5874610035453,3066.6175866737876,3000.1496075787772,2902.8742031434303,2880.1057437717564,2878.8579285930755,2878.8565711621195,1.5220427022670207
1040637761,998967640,287520.18883103854,7471831.899321739,288972.3949338392,7471013.405425323,2074.892781303187,2270.699999216129,1996.149424953718,1837.3533562194496,1818.157254354001,1735.9732216809743,1666.9837502150021,1534.1636401572325,1468.3620070538032,1452.675206380379,1452.206102800672,1.2446988646623425
2643052699,1037621631,289313.80925236177,7473201.155267459,287290.949549693,7474211.91275871,3457.567734334817,3033.6171939193155,2678.061998762312,2474.8028994122865,2450.4396063036666,2346.899398914488,2261.325293450796,2103.7035675787365,2035.306491926939,2023.055852667539,2022.859702668793,1.5290006017040334
5421515212,1620584428,287066.3401684285,7471444.735801715,285673.42186112935,7479870.442604621,9900.688674665742,9818.62511020468,9129.066586935154,8799.165612666573,8764.269647682375,8630.209942521882,8540.067712807539,8438.377195759205,8425.914873835427,8425.706815752472,8425.706802905537,1.1593220343929687
916096443,916096453,285477.3409005854,7474300.890515879,285826.9902512835,7473614.669371788,772.3492715045248,1035.8704947885126,913.8005344768274,843.8754852931373,835.4817072250603,799.7640898238598,770.1649998801254,715.2356669612966,690.8711289575883,686.302038778584,686.2211440904066,1.0028361086581958
1040638271,5208698722,287134.8194609105,7471782.353168971,287968.37879557634,7474619.7581349285,4718.964006231847,3670.9643006234546,3318.551420479353,3131.128369707163,3109.7922230276504,3022.9477824537435,2957.310958497523,2861.1849176602996,2838.645610893259,2837.4063244973377,2837.4049659576267,1.595694221019402
994679415,1040637755,285730.8392247845,7474271.246231757,288382.0256501409,7470882.703232018,6121.062067245983,6039.729425095196,5267.6994571544365,4811.598678141694,4755.599554135709,4512.540766758524,4302.442692596021,3860.6751531958434,3567.3431517745503,3416.600468000329,3388.5429997388273,1.4226946189846024
914752271,7463908135,286801.10188351665,7476504.674246304,284475.3327917487,7480976.110972764,5181.768167223391,6797.205818228191,5991.732226120729,5529.371872425793,5473.786278930769,5236.945714345086,5040.133754868075,4672.04358381989,4504.97645067118,4472.084404308348,4471.436726460233,1.0281013201720126
8703017687,998592452,286492.2320019896,7476066.485841771,289188.452505333,7472954.467308221,4769.820837370188,5808.239036892657,5059.606424781304,4615.908702913843,4561.303516528753,4323.793676544565,4117.555628744246,3677.6174287382037,3369.5535341472555,3179.2517673401057,3112.0185335492715,1.1584107823759668
994630695,1606407430,286407.4097859134,7474970.191528161,285628.1674200424,7477718.582865216,4240.814811601449,3527.633702925814,3194.575311498935,3018.477445853011,2998.512794167782,2917.5215122276322,2856.7242790241507,2769.115102378603,2749.3977134516235,2748.3922596639545,2748.3913370547816,1.4845026671772819
922791615,998977997,287071.5630313108,7478461.379051247,289198.0910415751,7471368.17763659,9185.470032137271,9219.729424921155,8326.322067506102,7849.617112091833,7795.223298936065,7573.405875202601,7405.108215774322,7156.347579438387,7096.633800143348,7093.205575001395,7093.201414656825,1.2404234704592745
893759833,5202963790,288109.3515937408,7475022.150587255,288341.53889082465,7475135.588204838,278.1563202535117,345.62491466704523,305.37521392005056,282.42084236019787,279.6742257100507,268.01898047819384,258.41639655806296,240.88309774429848,233.46573363838118,232.20528055379842,232.1872970838449,1.0763880464179967
1040638247,1620569402,288034.4579850568,7470512.994017443,285165.53691952466,7479908.195974225,11004.268498615422,12264.123022314627,11065.734653288271,10424.409345385518,10351.079369530933,10051.532250470733,9823.468220999323,9483.539494080045,9400.185494885305,9395.208579397917,9395.20195678249,1.12020197460322
916096349,5190677089,286297.86129242514,7473906.765500403,288693.7562458023,7475577.010091248,3348.932368097627,4066.1395442220964,3553.914785168327,3252.9938617701896,3216.1994650064557,3057.0819834918466,2920.621444293128,2640.6192959663213,2470.0563012854436,2402.3122248740365,2395.8949533771374,1.1466506125404972
8984955531,8441772390,287230.5559509492,7475047.611587373,288612.2748566963,7475160.866783346,1729.1849309897684,1494.9741017205524,1429.9893827823837,1403.2517654835249,1400.6989740430647,1391.6063887256832,1386.352723484892,1381.9724968707692,1381.7199281951184,1381.7189057490034,1381.7189057471114,1.2472907519834453
4444895357,890509980,287905.8488748877,7474312.150802327,287440.7250587358,7474481.491100077,761.2416286882078,634.4641139011364,567.6721002803671,530.9645139676284,526.6874184219896,508.9416953680638,494.99121284472216,472.48866774016597,465.7173546391169,465.1257193236752,465.1238161518704,1.5378891764832356
1620584470,1037965017,285914.26091128355,7478614.18061533,286257.1818837221,7472014.754793895,7863.623624163034,6942.346793873236,6730.084361289756,6651.436559375782,6644.4397113475325,6620.726660766629,6608.32928704051,6599.7344444229775,6599.426321441101,6599.425821434805,6599.425821434706,1.1899563842232048
7182370443,1040539269,284774.2026051008,7474623.577531659,287721.8922729482,7472207.371461835,4734.493367356951,5363.895737671643,4675.278393914326,4267.776403107402,4217.682529512267,4000.0157336554666,3811.4204897635977,3411.897229603428,3139.2729487064094,2985.7635709973893,2947.6896678473568,1.242186051125156
914752272,993376226,287068.1872644847,7476492.586388184,286740.79778159136,7475036.629752021,1878.0314242816282,1783.3461190558155,1633.6807905235416,1557.6973453368266,1549.3238930964853,1516.11674728872,1492.3114955982608,1461.453782967253,1456.1239993773272,1455.9566842808792,1455.9566361624748,1.2584714584194328
1024112427,7071369649,287293.66051345353,7476648.856395267,287648.53514599893,7472116.795974005,6605.51794297629,4886.935053807334,4681.627627405781,4598.023320634423,4590.096620443244,4562.003555965511,4545.933090883889,4532.7855961235755,4532.063089481099,4532.060421265865,4532.060421261936,1.4530609692040024
3343375955,893416300,288438.7066427,7471297.918855799,288120.46981150063,7475673.22020914,5030.223108957843,4693.538184540346,4507.02291363889,4432.333603461593,4425.331781809959,4400.715454223329,4386.859538813516,4375.862476807411,4375.3031346938715,4375.301353342784,4375.3013533409685,1.1466569796575554
922791619,916096445,287313.00091781025,7478581.51502886,285708.0122741117,7473848.8296685815,6191.641893333207,6337.674003977503,5689.46674166796,5336.899795376232,5296.121227892425,5127.963748862651,4997.429265712514,4793.43125791106,4736.923560293977,4732.694882691934,4732.685360278934,1.238965388827855
5415490495,8205116478,288282.38642970566,7470984.734977391,287764.323624003,7471330.368018445,733.8340012291117,863.6958467566874,755.6511154848334,692.346699247301,684.6214797079381,651.2717924693201,622.7770626161282,564.9690411596805,531.0867578006115,518.9608968827546,518.062805702677,1.1783253515254102
914760086,5920554037,287295.305021698,7477422.927241156,286303.6045281557,7478231.915373596,1627.8610956634907,1800.688625982788,1569.6098954212387,1432.886213847928,1416.0808283598312,1343.065975979335,1279.8170444722132,1145.9236605138283,1054.7951427744813,1003.9397542193707,991.7004935423029,1.2719482856511013
1039424984,8204819340,289074.5193204085,7470869.721705731,287980.6461740986,7470286.74503171,2551.933580707786,1676.8498203311465,1476.8738703260285,1361.8087401255505,1347.9514442014427,1288.8190012000298,1239.5242081826477,1146.495866791268,1103.121710521559,1094.07519132055,1093.8731463099248,2.058800920434908
893759833,1037554055,288109.3515937408,7475022.150587255,284594.43949275545,7474180.361438336,4539.546093307681,4356.70124990464,3978.6068789385,3784.4445831322682,3762.876748594703,3676.8031285636803,3614.307132617749,3530.932812434466,3515.465772161962,3514.912319159305,3514.912100985355,1.2559934523383478
1713435249,1606449969,287956.5111483667,7470977.424054666,285702.1030161315,7477844.499033855,9202.201825746844,9121.48311142408,8201.297285498176,7703.250715205827,7645.846005199004,7409.807658543449,7227.660395763618,6947.128384750127,6872.30428591402,6867.084964842032,6867.074979188852,1.2731923363666302
8209644956,2449854634,286292.2515302229,7478163.620736707,287667.0825683404,7474561.605469773,4133.71974511519,4976.846305051935,4443.26069159698,4148.067861938883,4113.509996358974,3969.5623503043753,3855.473299946438,3667.577654719022,3607.8321690290386,3602.038902745757,3602.0152669344097,1.072169205573961
8984955531,1040638050,287230.5559509492,7475047.611587373,287824.76180719037,7470934.891043119,5330.628258604972,4706.926400494645,4403.2737080729,4261.948792909366,4247.2791942311105,4191.723326168047,4155.42427132488,4116.850972061451,4112.772327216309,4112.720545883549,4112.720544253476,1.2828120332717314
8273361852,993376247,288017.1408249388,7471462.48268674,287449.5329443916,7474586.325498254,4837.339484628689,3691.450692060869,3416.9508053457207,3283.1300950866075,3268.7907968988025,3213.1546893737936,3174.9917507144846,3130.076989924833,3123.9665432149236,3123.8428237677986,3123.842811513692,1.5235754497756153
1040638286,914105064,288019.58970631054,7469815.33240975,286630.5136445979,7473400.502834775,4237.2388967618035,4974.246486737451,4437.92354199095,4140.608039154239,4105.750687574059,3960.3770510260138,3844.8640134204616,3653.373127361246,3591.409344656342,3585.1977561257304,3585.170425024815,1.102051693368546
1416726659,7190640162,284505.1023454723,7474961.9276640145,283986.5124215208,7474458.395939403,2763.333008206472,1022.1216485628393,889.8327179742765,811.3025090842884,801.6264961290146,759.4952751973749,722.8275775827133,644.0360115823836,587.3093641954616,548.2745991522055,518.589923951542,3.822949059923303
9009327213,1013888124,288642.5563652647,7475275.768896442,285223.0122111062,7474382.492882615,4376.8163308828525,4312.820167985454,3921.543343116958,3717.5152544338653,3694.608178397594,3602.406897741362,3534.292610851308,3439.743461239982,3420.375677188393,3419.544660149156,3419.5441541585024,1.2383853893264953
1040638446,5208698722,287766.4579586746,7471035.494460414,287968.37879557634,7474619.7581349285,5095.0920364394915,3786.184511416126,3662.7485099263113,3616.14359789496,3611.944477709466,3597.587354443739,3589.946811976237,3584.477272117847,3584.264081272069,3584.263674514485,3584.263674514368,1.419266719897358
2663230725,1620569402,288659.5919455822,7473718.725217776,285165.53691952466,7479908.195974225,7862.012168641395,9683.52578250633,8512.253347163161,7834.711076198255,7752.797816778331,7402.072207296072,7107.599367582054,6540.362039913582,6258.86547937908,6191.502057497303,6189.470756448805,1.1061417170613523
994630487,991364419,286266.8421436547,7475207.685002182,289101.93808393343,7473215.785203412,4555.7056352599,4826.9957390482305,4218.218428393858,3860.416139991252,3816.6524356572295,3627.3413709778174,3464.885827689407,3130.90954616805,2926.1313903571518,2843.2976527143273,2835.0959402787266,1.31482128468802
8269478253,5187326457,285471.1694924595,7475063.241970949,289316.88835081476,7473343.669014487,5668.149348400441,5565.291814816708,4934.538544175986,4578.423444621925,4536.120968205941,4357.726217949881,4212.657675399557,3957.0641903422465,3859.3690856855987,3845.8417000642685,3845.718858355249,1.345504378744194
2449846950,689738867,287497.3730066526,7476149.437938765,289029.0142217938,7471127.224110108,6688.209367863726,6553.855043798045,5913.812209896542,5571.358457998497,5532.207439960539,5372.297311701129,5250.576782856441,5069.257128144451,5024.860966752522,5022.217324180815,5022.213828656822,1.2738046969813432
991634363,4118980391,289160.63209337636,7473604.70364182,288274.0626804824,7474148.000717096,1815.7202096985666,1429.866488170228,1253.788414878242,1151.2392308451274,1138.7796809932192,1085.1998148503628,1039.796631982856,949.9406080539604,901.3893760747748,887.2293518684075,886.5694128939649,1.7462262848803916
1562400811,1067977483,286708.1290696744,7473168.412828961,287146.6747485449,7478373.418028142,5942.921058097387,5643.550878051377,5393.180417937161,5289.526395808942,5279.588460227107,5244.084946246914,5223.447275119786,5206.042714106619,5205.009619145285,5205.005199190302,5205.005199180916,1.1377392639540143
914105050,1040539331,286653.39352250297,7473497.893474459,287253.61941750936,7472048.35513114,3323.496287305174,2049.7642383251223,1823.3775491934903,1696.7716368390636,1681.834709430351,1619.2086770126305,1568.8953227629454,1483.0625174116888,1453.0505513258975,1449.5598241432265,1449.538343318738,2.1183671332847376
1080993847,3956688543,286533.21466692473,7474382.310105313,289324.02085861936,7472715.8969383575,4380.650247288317,4457.219358649745,3911.289214669281,3593.9841034761735,3555.48957644278,3390.1682463553047,3250.466434621724,2976.256591274623,2831.9422170871403,2792.4099408988923,2790.8061916946317,1.3476989642559156
1040637831,913721016,287998.0046772631,7470277.960589962,287812.5354106051,7474192.497874113,5158.133793015512,4100.006550808728,3983.610099682605,3941.405123146013,3937.704714116454,3925.289068915697,3918.928552280681,3914.6760614224977,3914.537471075981,3914.5372841507437,3914.5372841507196,1.3162102151654838
913720952,1039424860,288098.6318377189,7474418.495286586,288527.0789486212,7471062.638781596,3960.4363823098115,3784.303615892073,3559.223953845346,3457.155234551879,3446.746449182761,3407.84616789077,3383.0961867677943,3358.1827883702567,3355.879271510624,3355.8565053759266,3355.856504989788,1.1706543839339099
8269478253,7785773595,285471.1694924595,7475063.241970949,286188.9379450184,7471714.764128925,5526.283587736952,4066.2462945824955,3733.8008084848634,3566.510997575689,3548.1885277476645,3475.876728371666,3424.5430950729465,3359.4354703659637,3348.7808705432694,3348.4779106066417,3348.477842023596,1.613728732363707
8236657365,913722913,287699.2428524007,7472204.539338981,286796.23854662606,7474015.608116258,3479.9324049893507,2714.0730830517714,2396.161218139586,2214.462346149881,2192.686873231038,2100.1574903926994,2023.7062267719662,1883.0041308752247,1822.0956125747252,1811.2406861158133,1811.0687772771344,1.7195837809622325
9009327213,2081356136,288642.5563652647,7475275.768896442,286187.71316619986,7474036.618762739,3153.074758717258,3693.9933327677427,3259.8057373858715,3011.3312504817354,2981.525350533701,2854.7706229449004,2749.8633031208687,2555.8735732748432,2470.7262814464807,2455.1067203288435,2454.8431990648387,1.146629636149105
8273361861,5221402645,287986.74357011134,7471491.754271491,287519.59838972194,7476641.057144949,7355.0731229874955,5616.4480538471835,5353.402475030215,5242.682845180371,5231.948079666196,5193.287759278865,5170.449177988467,5150.584110343446,5149.3092018668285,5149.302873477228,5149.302873457782,1.42252111369731
1067977817,1406547274,286817.2479707708,7477386.520177205,284757.927059544,7479100.652616818,3445.510354607124,3773.4533508401364,3288.4208377751847,3001.2576280237263,2965.944537437795,2812.454817801792,2679.3754190017385,2396.8548606263835,2202.5382523542653,2090.052513228193,2059.320911226794,1.285937883199222
1013918947,905155874,285206.7687673869,7474570.042482992,286735.85402746545,7473503.5853095,2483.0642435163463,2595.542433570372,2268.5510216482967,2076.445596392093,2052.9559027704254,1951.3729031828668,1864.2512264932661,1685.4668373841403,1576.5182461875618,1533.1994530260893,1529.0852600785438,1.3319364945180125
